Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-11266,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJXCBE25GF,Y,,TESLA, ,Model X, ,2016, ,39b896d94b65a2f,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,16:50, ,94ef2b7f9ecb2a1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,40, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11265,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB4RF,Y,,TESLA, ,Model 3, ,2024, ,15dd27d110267ad,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,23:31, ,4218f732651a43d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,20, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11267,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA6RF,Y,,TESLA, ,Model 3, ,2024, ,30618c5a7927e4c,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , ,Y, , , , , ,JUN-2025, ,17:51, ,bd75ea3d4b27d42,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Passenger Car,Serious W/ Hospitalization,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,38, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11264,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEE6NF,Y,,TESLA, ,Model Y, ,2022, ,388725bfa61c31e,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,15:40, ,eef2e20236cd2db,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , ,Y, , , , , ,Y, , , , , , , , ,SUV,Unknown,"Other, see Narrative", ,Y, ,Y, ,Y, , , , , ,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,67, ,Y, ,Y, , , , ,Y,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11263,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEE4TA,Y,,TESLA, ,Model Y, ,2026, ,52f969f7cd24408,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,18:53, ,0320b157b27f6ed,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , ,Y, , , , , , , , ,Pickup Truck,Unknown,Proceeding Straight, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,8, ,Y, , ,Y, , ,Y, , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11262,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJYGDEE9MF,Y,,TESLA, ,Model Y, ,2021, ,1bce81d67ab1514,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,07:09, ,fc3846e1d9236f3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,Unknown,Lane / Road Departure,Y, ,Y, , , , ,Y, , , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner",Unknown,Unknown,57, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11261,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA7LF,Y,,TESLA, ,Model 3, ,2020, ,f0172e6d50915bc,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,15:06, ,e56a1be6d43f7a8,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,22, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11260,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEF0RF,Y,,TESLA, ,Model Y, ,2024, ,d3b5d6e8cf85d34,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,00:07, ,59ea87326febea5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,68, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11259,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAXCBE58PF,Y,,TESLA, ,Model X, ,2023, ,4948cc4b4e1e36c,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,15:15, ,2976440f29b53a3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,73, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11258,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB5JF,Y,,TESLA, ,Model 3, ,2018, ,74154a66223ef50,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,10:27, ,c8b6a7d02e6feb7,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,58, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11257,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEEXPF,Y,,TESLA, ,Model Y, ,2023, ,353f951b061cfaf,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,13:09, ,e52ca9f0f786e23,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,65, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11253,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB4NF,Y,,TESLA, ,Model 3, ,2022, ,f2b6eff4f13eb43,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,21:22, ,b5fadd867ed549b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , , , , ,Y, , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y,Y, ,Y, , , , ,Y, , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11255,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB9JF,Y,,TESLA, ,Model 3, ,2018, ,e1d212449660ccb,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,20:04, ,f3c82301c7d4d32,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,21, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11254,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB8RF,Y,,TESLA, ,Model 3, ,2024, ,88ad352c929b4c0,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,22:48, ,01545722d4762cd,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,42, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11252,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA8SF,Y,,TESLA, ,Model 3, ,2025, ,d582ec134ddbf92,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,21:52, ,a93e0896204d84f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , ,Y, , , , , ,Y, , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,28, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11251,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA2SF,Y,,TESLA, ,Model 3, ,2025, ,2aa03d0b5e349ca,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,18:49, ,8a28ced111c2c93,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,38, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-9690,2,"Tesla, Inc.",Update,,,JUL-2025,7SAXCBE69NF,Y,,TESLA, ,Model X, ,2022, ,dc91af4a887d583,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,JUN-2023, ,23:14, ,fe7397555a27f7e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , ,Y, , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,61, ,Y, ,Y,Y, , , ,Y, ,Y, ,Y, ,Y, ,Y, , , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11240,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEE1RA,Y,,TESLA, ,Model Y, ,2024, ,9c4956677a52d7a,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,21:51, ,e5f39a5ea2542a0,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Rural Road, , ,Y, , , , , , , ,Y, , , , , , , , ,Passenger Car,Unknown,Making Left Turn, ,Y, , , ,Y, , , , , ,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,25, , , ,Y, , , , , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11241,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAXCBE59RF,Y,,TESLA, ,Model X, ,2024, ,34660b54249e94c,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,21:44, ,8e08682524fd6ef,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , ,Y, , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,31, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11242,1,"Tesla, Inc.",5-Day,,,JUL-2025,7G2CEHED6RA,Y,,TESLA, ,Cybertruck, ,2024, ,9d7f42c835a1161,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,04:58, ,846e5984bd68a7c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , ,Y, , , , ,Y, , , , , , , , , , ,Passenger Car,Property Damage. No Injured Reported,Changing Lanes, ,Y, , , ,Y, , , , , ,Proceeding Straight,"Yes Crash Partner, Unknown Subject Vehicle","Yes Crash Partner, Unknown Subject Vehicle",Unknown,43, , ,Y,Y, , ,Y, ,Y, , , ,Y, , ,Y,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
753-11237,1,"Kia America, Inc.",5-Day,,,JUN-2025,5XYK43DF1RG,Y,,KIA, ,Sportage, ,2024, ,eafaced609a98d9,Consumer,"Due to multiple ECUs, no version can be described.", ,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,15:27, ,d2f25a83458c8e5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , , ,Y, , , ,Y, , , , , , , , ,Passenger Car,Minor W/O Hospitalization,Stopped, , , , , , ,Y, , , , ,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner","No Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,42, , , , , , , , , ,Y, , , , ,Y,Y, , , , ,,Y,"Unknown, see Narrative", ,"Customer contacted Kia via Web Note on June [XXX], 2025, and reported he was involved in an accident while driving his 2024MY Kia Sportage with Adaptive Cruise Control (ACC) enabled at approximately 4045 MPH.  Customer claimed that another vehicle was stopped at a traffic light and the subject vehicle did not slow down as expected.  Customer then attempted to disengage the ACC and manually apply the brakes, but the system failed to respond, preventing me from stopping the vehicle.  Customer added that the ACC system did not reduce speed appropriately or allow me to take manual control in [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION] to avoid the crash.  Customer reported there was a significant collision, during which the airbags deployed.  He confirmed that he was able to drive the vehicle away from the scene.
Customer reported sustaining injuries to his thumb and stomach because of [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION] seat belt and requested warranty coverage, a vehicle replacement, and compensation.  The customer confirmed they were not transported to the hospital and is not currently under any medical attention.
Kia Customer Care (CC) contacted customer to obtain additional information regarding the incident.  Customer reported that Highway Driving Assist (HDA), Smart Cruise Control (SCC) and Lane Following Assist (LFA) were also on at the time of the incident and provided post-incident photos of the vehicle.  The photos provided by the customer show damage to the center portion of the front bumper, consistent with contact against the rear tow hitch on the other vehicle which is also visible in the photos.  Kia escalated the case for further review. 
Kia confirmed that both SCC and LFA were engaged at the time of the crash.  While the customer reported that HDA was also active, Kia confirmed that HDA was not engaged at the time of the crash.  Kia also reviewed the ECU data which confirmed that the brake pedal was pressed two seconds before impact, which disengaged the SCC system.  The data also indicates that the Forward Collision-Avoidance Assist (FCA) system detected a vehicle ahead and issued a Level 1 audible and visual warning prior to the collision.  These data points suggest that the driver did not brake early or forcefully enough to avoid the collision.
The subject Kia Sportage is equipped with HDA, LFA, and Smart Cruise Control (SCC). Another name for SCC is Adaptive Cruise Control, which is how the customer refers to the system.  LFA is a supplemental system that helps to detect lane markings and/or vehicles on the road and assists the drivers steering to help keep the vehicle between lanes.  The functionality of LFA is contingent upon several outside factors and it is always the responsibility of the driver to safely steer the vehicle and to maintain the vehicle in its lane.
Further, post-impact drive cycle data shows no braking concerns.  The vehicle was driven away from the scene without reported braking issues, and the brake system continued to function as expected.  
Kia is currently working to obtain additional information to evaluate this incident.", 
13781-11231,2,"Tesla, Inc.",Update,,,JUN-2025,7SAYGDEE7RF,Y,,TESLA, ,Model Y, ,2024, ,62ab41f6fcac96b,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,04:06, ,ff1071262c08973,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,48, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11235,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE4TF,Y,,TESLA, ,Model Y, ,2026, ,41eff03bb05f32a,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,21:09, ,1c86ed4fafb5a89,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,17, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11234,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDED1TF,Y,,TESLA, ,Model Y, ,2026, ,2ebbebd8a5a48a5,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,17:03, ,f85e5620c2b93d8,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
